"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","栄町","牛久",23,14000000,170,"ほぼ長方形",12,135,"1983年","木造","住宅","住宅","北西","市道",6,"２低住専",50,100,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","さくら台","牛久","30分～60分",9200000,150,"長方形",10,110,"1980年","木造","住宅","住宅","北東","市道",6,"１低住専",50,100,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","さくら台","牛久","30分～60分",13000000,160,"長方形",11,95,"1992年","木造","住宅","住宅","北西","市道",4,"１低住専",50,100,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","さくら台","牛久","30分～60分",5300000,140,"長方形",11,85,"","木造","住宅","住宅","南東","市道",4,"１低住専",50,100,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","さくら台","牛久","30分～60分",8300000,140,"長方形",11,120,"","木造","共同住宅","その他","北西","市道",4,"１低住専",50,100,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","さくら台","牛久","30分～60分",10000000,175,"不整形","",115,"1998年","木造","住宅","住宅","北西","市道",6,"１低住専",50,100,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","さくら台","牛久","30分～60分",8500000,500,"長方形",18,125,"2007年","木造","住宅","住宅","東","県道",25,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","さくら台","牛久",28,5000000,170,"長方形",13.5,100,"1987年","木造","住宅","住宅","北西","市道",6.5,"１低住専",50,100,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","さくら台","牛久","30分～60分",23000000,165,"ほぼ長方形",14,100,"2023年","木造","住宅","住宅","北","市道",8,"１低住専",50,100,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","さくら台","牛久","30分～60分",15000000,165,"ほぼ正方形",12,110,"1998年","木造","住宅","住宅","南","県道",7,"１低住専",50,100,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","さくら台","牛久","30分～60分",27000000,210,"不整形",16,80,"2023年","木造","住宅","住宅","南","私道",6,"１低住専",50,100,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08219","茨城県","牛久市","さくら台","牛久",29,26000000,400,"ほぼ長方形",13,310,"1988年","木造","共同住宅","住宅","西","市道",12,"１種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","さくら台","牛久","30分～60分",100000000,"2,000㎡以上","不整形","50.0m以上",890,"1997年","鉄骨造","共同住宅","住宅","南","市道",6,"１低住専",50,100,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","さくら台","牛久","30分～60分",15000000,165,"ほぼ正方形",13,115,"1997年","木造","住宅","住宅","北西","市道",5,"１低住専",50,100,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","猪子町","牛久",28,16000000,155,"ほぼ正方形",13,140,"2000年","木造","住宅","住宅","北西","市道",4,"１中住専",60,150,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","猪子町","牛久",25,6000000,150,"長方形","",105,"1995年","木造","住宅","その他","西","私道",4,"１中住専",60,150,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08219","茨城県","牛久市","田宮","牛久",6,40000000,165,"ほぼ正方形",12.5,105,"2022年","木造","住宅","住宅","東","市道",16,"近隣商業",80,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","田宮","牛久",15,22000000,220,"ほぼ長方形",16,175,"1995年","木造","住宅","住宅","南","市道",5,"１低住専",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","田宮町","牛久",6,29000000,210,"不整形",19,100,"2023年","","住宅","住宅","南","市道",8.5,"２中住専",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","田宮町","牛久",13,4100000,150,"長方形",11,40,"1980年","木造","住宅","住宅","北","市道",6,"１低住専",50,100,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","中央","牛久",11,55000000,1100,"ほぼ長方形",35,670,"1993年","軽量鉄骨造","共同住宅","住宅","南西","市道",9,"１低住専",50,100,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","中央","牛久",14,34000000,140,"台形",10.8,105,"","","住宅","住宅","西","市道",6,"２低住専",50,100,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","中央","牛久",8,44000000,200,"長方形",11.5,110,"2020年","木造","住宅","住宅","東","市道",6,"近隣商業",80,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08219","茨城県","牛久市","中央","牛久",4,8000000,175,"ほぼ長方形",10,145,"1978年","木造","住宅","住宅","南東","市道",4,"近隣商業",80,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","東猯穴町","ひたち野うしく",24,17000000,660,"ほぼ整形",21.6,130,"1987年","木造","住宅","住宅","東","市道",4.5,"調整区域",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","ひたち野西","ひたち野うしく",16,37000000,200,"長方形","",130,"2010年","軽量鉄骨造","住宅","住宅","南東","市道",6,"２中住専",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","ひたち野西","ひたち野うしく",2,29000000,145,"ほぼ長方形",10,85,"2016年","軽量鉄骨造","共同住宅","住宅","南東","市道",12,"１種住居",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","ひたち野西","ひたち野うしく",8,38000000,220,"長方形",12,110,"2008年","軽量鉄骨造","住宅","住宅","北","市道",12,"２種住居",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","ひたち野西","ひたち野うしく",4,180000000,1100,"不整形",22.4,1200,"2003年","ＲＣ","共同住宅、店舗","住宅","南","市道",12,"商業",80,400,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","ひたち野東","ひたち野うしく",6,31000000,200,"ほぼ正方形",14.5,135,"2000年","木造","住宅","住宅","西","私道",6,"１低住専",50,100,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","ひたち野東","ひたち野うしく",14,62000000,330,"ほぼ長方形",11,150,"2023年","木造","住宅","住宅","北東","市道",16,"２低住専",50,100,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","ひたち野東","ひたち野うしく",16,31000000,170,"ほぼ台形",8,105,"2014年","木造","住宅","住宅","南東","市道",6,"１低住専",50,100,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","ひたち野東","ひたち野うしく",18,31000000,190,"長方形",9.5,120,"2018年","木造","住宅","住宅","北東","市道",6,"準工業",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","ひたち野東","ひたち野うしく",20,43000000,240,"ほぼ長方形",10,135,"2014年","木造","住宅","住宅","北東","市道",13,"２低住専",50,100,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","ひたち野東","ひたち野うしく",16,41000000,175,"ほぼ長方形",9.4,115,"2023年","木造","住宅","住宅","北東","市道",6,"２低住専",50,100,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","ひたち野東","ひたち野うしく",3,50000000,280,"正方形",17,185,"2000年","木造","住宅","住宅","北","市道",6,"１低住専",50,100,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","南","牛久",23,4000000,150,"ほぼ台形",14,85,"1983年","木造","住宅","住宅","北西","市道",6,"１低住専",50,100,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","南","牛久",10,25000000,160,"ほぼ正方形",12,110,"2023年","木造","住宅","住宅","南西","市道",4,"１中住専",60,150,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","南","牛久",14,27000000,145,"長方形",11,115,"2023年","木造","住宅","住宅","東","市道",6,"１低住専",50,100,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","南","牛久",25,10000000,150,"ほぼ正方形",12,130,"1990年","木造","住宅","住宅","南","市道",6,"１低住専",50,100,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","南","牛久",21,41000000,230,"ほぼ長方形",18,115,"2024年","","住宅","住宅","南西","市道",6,"１低住専",50,100,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","南","牛久",7,16000000,175,"台形",10.5,145,"1992年","軽量鉄骨造","共同住宅","住宅","北東","市道",6,"１中住専",60,150,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","南","牛久",25,13000000,210,"長方形",15,115,"1985年","木造","住宅","","南","市道",6,"１低住専",50,100,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","南","牛久",15,11000000,150,"ほぼ台形",11,115,"1990年","木造","住宅","住宅","西","市道",6,"１低住専",50,100,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","南","牛久",10,6000000,210,"ほぼ正方形",15,170,"1985年","鉄骨造、木造","住宅、店舗","住宅","北東","市道",6,"１中住専",60,150,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","南","牛久",20,4200000,150,"長方形",11.5,90,"1984年","木造","住宅","その他","南","市道",66,"１低住専",50,100,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","南","牛久",19,3800000,110,"長方形",8.5,60,"1976年","木造","住宅","住宅","北","市道",16,"１種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08219","茨城県","牛久市","南","牛久",23,36000000,190,"ほぼ台形",14,110,"2022年","木造","住宅","住宅","南","市道",8,"１低住専",50,100,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","松代","つくば",25,35000000,215,"","",120,"2012年","木造","","","北西","公道",6,"２中住専",60,200,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","学園の森","研究学園",20,55000000,220,"","",120,"2019年","木造","","","西","公道",7,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","みどりの","みどりの",10,39000000,215,"","",110,"2018年","木造","","","東","公道",6,"１種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","吾妻","つくば",10,69000000,220,"","",110,"2018年","木造","","","南","公道",6,"１中住専",60,200,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","春日","つくば",15,45000000,200,"","",155,"2001年","木造","","","南東","公道",6,"２中住専",60,200,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","松代","研究学園","30分～60分",29000000,165,"","",115,"2015年","木造","","","南","公道",6,"１中住専",60,200,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","上郷","研究学園","1H30～2H",17000000,570,"","",155,"1996年","","","","北","公道",4,"１低住専",40,80,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","学園の森","研究学園",20,49000000,195,"","",120,"2019年","木造","","","西","公道",7,"１低住専",40,80,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","みどりの","みどりの",10,40000000,215,"","",115,"2014年","木造","","","南東","公道",6,"２種住居",60,200,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","吾妻","つくば",15,56000000,230,"","",135,"1994年","木造","","","北西","公道",6.5,"１中住専",60,200,"2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","春日","つくば",20,50000000,185,"","",165,"2003年","木造","","","北西","公道",6,"２中住専",60,200,"2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","学園の森","","",47000000,190,"","",115,"2019年","木造","","","西","公道",7,"１低住専",40,80,"2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","吾妻","つくば",10,77000000,200,"","",105,"2019年","木造","","","北西","公道",6,"１中住専",60,200,"2023年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","学園の森","研究学園",25,34000000,190,"","",75,"2013年","木造","","","北","公道",6,"１低住専",40,80,"2023年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","花園","つくば",20,50000000,185,"","",130,"2007年","軽量鉄骨造","","","北西","公道",6,"１低住専",40,80,"2023年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","竹園","つくば",20,59000000,205,"","",120,"2016年","軽量鉄骨造","","","北東","公道",6,"１中住専",60,200,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","高野台","つくば","",22000000,180,"","",100,"2021年","木造","","","南西","公道",6,"１中住専",60,200,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","小田","つくば","",17000000,255,"","",100,"2022年","木造","","","南東","公道",5.7,"１中住専",60,200,"2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","玉取","つくば","1H～1H30",18000000,1325,"","",155,"1972年","木造","","","南西","公道",2.5,"１低住専",40,80,"2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","春風台","","",42000000,260,"","",145,"2019年","木造","","","北西","公道",6,"１低住専",40,80,"2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","高野台","ひたち野うしく","30分～60分",12000000,240,"","",120,"1983年","木造","","","南西","",4,"１中住専",60,200,"2023年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","千現","つくば","",110000000,565,"","",280,"2007年","木造","","","北東","公道",14,"１中住専",60,200,"2023年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","花畑","つくば","",21000000,165,"","",95,"2012年","木造","","","北西","公道",6,"１中住専",60,200,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","東新井","つくば",15,65000000,240,"","",125,"2010年","軽量鉄骨造","","","南東","公道",6,"２中住専",60,200,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","東新井","つくば",15,72000000,405,"","",195,"1979年","木造","","","南","公道",11.9,"２中住専",60,200,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","学園南","研究学園",20,51000000,195,"","",115,"2014年","木造","","","南東","公道",6,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","観音台","みどりの","30分～60分",14000000,240,"","",130,"1990年","軽量鉄骨造","","","北東","公道",6,"１中住専",60,200,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","学園南","研究学園",20,41000000,190,"","",110,"2018年","木造","","","西","公道",6,"１種住居",60,200,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","花畑","つくば","1H～1H30",23000000,230,"","",115,"2006年","木造","","","南","公道",6.6,"１中住専",60,200,"2023年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","学園南","研究学園",20,44000000,270,"","",130,"2014年","木造","","","北西","公道",6,"１低住専",40,80,"2023年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","研究学園","研究学園",20,47000000,230,"","",135,"2010年","木造","","","北","公道",6,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","研究学園","研究学園",10,51000000,185,"","",135,"2011年","木造","","","北東","公道",6,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","みどりの中央","みどりの",10,44000000,180,"","",120,"2016年","木造","","","南東","公道",6,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","並木","つくば","",37000000,205,"","",120,"2022年","","","","南東","公道",6,"１中住専",60,200,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","松栄","つくば","1H～1H30",15000000,215,"","",140,"1983年","軽量鉄骨造","","","北","公道",4.5,"１低住専",40,80,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","高見原","牛久","",19000000,170,"","",105,"","木造","","","南西","公道",3.6,"１低住専",40,80,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","高見原","牛久","",22000000,170,"","",105,"","木造","","","南西","公道",3.6,"１低住専",40,80,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","研究学園","つくば",15,54000000,180,"","",110,"2018年","木造","","","北","公道",6,"１低住専",40,80,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","研究学園","研究学園",20,51000000,185,"","",120,"2012年","軽量鉄骨造","","","北","公道",6,"１低住専",40,80,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","流星台","つくば","30分～60分",37000000,190,"","",95,"2019年","軽量鉄骨造","","","南東","公道",6,"１低住専",40,80,"2023年第2四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","吉沼","玉村","1H～1H30",30000000,"2,000㎡以上","","",165,"1983年","木造","","","西","公道",6.6,"１低住専",60,200,"2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","研究学園","研究学園",15,53000000,185,"","",120,"2015年","軽量鉄骨造","","","西","公道",6,"１種住居",70,200,"2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","みどりの中央","みどりの",15,35000000,190,"","",115,"2013年","木造","","","南","公道",20,"１種住居",60,200,"2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","みどりの南","みどりの",25,34000000,205,"","",110,"2018年","木造","","","南西","公道",6,"１低住専",50,80,"2023年第3四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","並木","","",30000000,255,"","",120,"2008年","木造","","","南","公道",6,"１中住専",60,200,"2023年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","並木","つくば","30分～60分",37000000,205,"","",115,"2021年","木造","","","東","",6,"１中住専",60,200,"2023年第4四半期",""
"宅地(土地と建物)","成約価格情報","","08220","茨城県","つくば市","高見原","牛久","30分～60分",10000000,375,"","",140,"1978年","木造","","","南","公道",5,"１低住専",40,80,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08220","茨城県","つくば市","赤塚","つくば","1H～1H30",150000000,"2,000㎡以上","不整形","50.0m以上","2,000㎡以上","1984年","ＲＣ","共同住宅","住宅","東","県道",35,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","赤塚","つくば","1H～1H30",14000000,300,"ほぼ長方形",15,110,"1989年","木造","住宅","その他","西","市道",5,"調整区域",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","あしび野","藤代","1H～1H30",5600000,200,"長方形",13,105,"1982年","木造","住宅","住宅","南","市道",6,"調整区域",50,100,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","吾妻","つくば",13,100000000,660,"長方形",14.5,360,"2015年","木造","共同住宅","住宅","北西","市道",6,"２中住専",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08220","茨城県","つくば市","吾妻","つくば",14,90000000,770,"ほぼ長方形",31,480,"2004年","鉄骨造","共同住宅","住宅","南西","県道",50,"２種住居",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","天久保","つくば",25,56000000,360,"ほぼ長方形",13.6,510,"1991年","鉄骨造","共同住宅","その他","東","市道",13,"２中住専",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","天久保","つくば",28,56000000,690,"長方形",22,195,"1985年","軽量鉄骨造","共同住宅","","南","市道",6,"２中住専",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","天久保","つくば",16,36000000,210,"袋地等",2.8,115,"2023年","木造","住宅","住宅","南","市道",6,"２種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","天久保","つくば",16,50000000,190,"ほぼ長方形",15.3,105,"2023年","木造","住宅","住宅","西","市道",13,"２種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","池向","ひたち野うしく","30分～60分",35000000,1300,"不整形",11,650,"1980年","鉄骨造","事務所、倉庫","事務所","北","市道",7.5,"調整区域",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","市之台","ひたち野うしく","30分～60分",7000000,200,"ほぼ正方形",14,100,"1980年","木造","住宅","","南東","市道",5,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","稲荷前","つくば","1H～1H30",300000000,"2,000㎡以上","ほぼ整形","50.0m以上",1600,"1991年","ＲＣ","共同住宅","住宅","南東","市道",6,"２中住専",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","稲荷前","つくば","30分～60分",100000000,550,"長方形",22,980,"1990年","ＲＣ","共同住宅","","南","市道",6,"２中住専",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","今泉","みどりの","30分～60分",20000000,210,"ほぼ長方形",16.7,115,"2004年","木造","住宅","住宅","北","市道",5,"調整区域",60,200,"2023年第4四半期","調停・競売等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","今鹿島","石下","1H30～2H",17000000,500,"ほぼ長方形",27,140,"2003年","木造","住宅","","北","市道",4,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","今鹿島","研究学園","1H～1H30",39000000,330,"ほぼ長方形",10.3,100,"2025年","木造","住宅","住宅","南西","市道",4.5,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","今鹿島","研究学園","1H～1H30",8500000,1100,"ほぼ長方形",30,60,"1971年","木造","住宅","その他","西","市道",8.5,"調整区域",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","上ノ室","つくば","30分～60分",3000000,1500,"ほぼ台形",28.4,"","","","","その他","南西","県道",11,"調整区域",60,200,"2023年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","上ノ室","つくば","30分～60分",2300000,460,"ほぼ台形",15.5,155,"1984年","軽量鉄骨造","住宅","住宅","西","市道",6,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08220","茨城県","つくば市","梅園","荒川沖","30分～60分",15000000,360,"長方形",9.5,720,"1985年","鉄骨造","事務所、その他","事務所","北東","県道",34,"２種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","梅園","荒川沖","30分～60分",33000000,180,"ほぼ長方形",11.6,125,"1994年","軽量鉄骨造","住宅","住宅","南東","市道",6,"１中住専",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","08220","茨城県","つくば市","梅園","荒川沖","30分～60分",87000000,990,"長方形",40,490,"1981年","鉄骨造","事務所","その他","北東","県道",34,"２種住居",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","漆所","つくば","2H～",3500000,390,"ほぼ長方形",17,50,"2001年","木造","住宅","住宅","東","市道",4.5,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","榎戸","みどりの","1H～1H30",2000000,165,"ほぼ長方形",12.5,40,"1975年","","住宅","その他","東","市道",3,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","榎戸","みどりの","1H～1H30",170000000,"2,000㎡以上","ほぼ整形",45,400,"","木造","住宅","その他","南","市道",6,"調整区域",60,200,"2023年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","大井","ひたち野うしく","30分～60分",8000000,660,"ほぼ長方形",17.8,175,"1989年","軽量鉄骨造","倉庫","倉庫","東","市道",4,"調整区域",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","長高野","研究学園","1H30～2H",21000000,330,"ほぼ台形",16,130,"2007年","木造","住宅","住宅","西","市道",4,"調整区域",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","小沢","下妻","2H～",1000000,310,"ほぼ台形",20.5,85,"1971年","","","その他","南西","市道",7,"調整区域",60,200,"2023年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","小田","つくば","2H～",8800000,195,"ほぼ長方形",5.6,"","","","","その他","北西","市道",8,"１中住専",60,200,"2023年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","08220","茨城県","つくば市","小田","つくば","2H～",33000000,310,"長方形",15,140,"","","","住宅","南","市道",4,"１中住専",60,200,"2023年第2四半期",""
